Epoch,Inner_Iter,Iter,decode.acc_seg,decode.loss_seg,mix.decode.acc_seg,mix.decode.loss_seg,roi.acc,roi.loss_bbox,roi.loss_cls,roi.loss_mask,rpn.loss_rpn_bbox,rpn.loss_rpn_cls,src.loss_imnet_feat_dist,SumLoss
0,0,0,4.21142578125,2.3926637172698975,5.89447021484375,1.3220406770706177,4.78515625,0.2890686094760895,2.4034571647644043,3.2063024044036865,0.24263370037078857,0.6938576698303223,0.0655115470290184,10.615535490214825
0,0,1,2.5115966796875,2.870786666870117,12.468719482421875,1.221353530883789,2.734375,0.19268245995044708,2.4942047595977783,1.9292360544204712,0.11700359731912613,0.6862647533416748,0.07088008522987366,9.582411907613277
0,0,2,10.747528076171875,2.9204492568969727,21.649932861328125,0.9880079030990601,3.90625,0.10817606747150421,2.2919270992279053,2.968932867050171,0.08003626018762589,0.6791494488716125,0.08058232069015503,10.117261223495007
0,0,3,7.610321044921875,2.758596420288086,13.91143798828125,1.1188855171203613,2.83203125,0.19336655735969543,2.317385673522949,3.160787343978882,0.09026697278022766,0.6770412921905518,0.07405846565961838,10.390388242900372
0,0,4,3.9794921875,2.7435567378997803,15.36865234375,1.4493017196655273,2.63671875,0.07762650400400162,2.380715847015381,2.31982684135437,0.07859046757221222,0.6762484312057495,0.05624277889728546,9.782109327614307
0,0,5,9.783172607421875,2.9073617458343506,7.305145263671875,2.1533637046813965,4.39453125,0.1758599877357483,2.497023344039917,2.6545956134796143,0.1873423010110855,0.6914332509040833,0.0646844208240509,11.331664368510246
0,0,6,4.9835205078125,2.926111936569214,17.082977294921875,0.718380331993103,1.953125,0.15354067087173462,2.324861526489258,2.1823205947875977,0.11666277050971985,0.6704714894294739,0.04910951852798462,9.141458839178085
0,0,7,4.7698974609375,2.9378104209899902,21.710205078125,0.7839363813400269,0.01271454431116581,3.734461346641183
0,0,8,3.2745361328125,2.8205528259277344,17.877960205078125,1.62557053565979,0.0742909237742424,4.520414285361767
0,0,9,3.540802001953125,2.8654491901397705,10.05401611328125,1.996993064880371,4.1015625,0.08833003789186478,2.339127540588379,2.703653335571289,0.0758659690618515,0.682619035243988,nan,nan
0,0,10,2.61688232421875,2.369995594024658,8.02001953125,1.8222646713256836,7.2265625,0.07260026037693024,2.232943534851074,1.8103991746902466,0.07224857807159424,0.6737990975379944,0.08979815244674683,9.144049063324928
0,0,11,5.28564453125,2.9587745666503906,11.952972412109375,1.4323817491531372,12.109375,0.07453178614377975,2.2232635021209717,2.897407054901123,0.19065575301647186,0.6797835826873779,0.09440028667449951,10.551198281347752
0,0,12,2.5970458984375,2.6430835723876953,5.5206298828125,1.963514804840088,9.86328125,0.09521698951721191,2.211458921432495,2.851135492324829,0.04043992981314659,0.6724358797073364,0.0809389278292656,10.558224517852068
0,0,13,10.849761962890625,2.8238883018493652,11.1907958984375,1.1488099098205566,22.94921875,0.0901094600558281,2.105395793914795,2.076730728149414,0.11067775636911392,0.6745128631591797,0.09999295324087143,9.130117766559124
0,0,14,6.131744384765625,2.739981174468994,10.001373291015625,1.6859338283538818,24.8046875,0.15817828476428986,2.1032776832580566,3.3355214595794678,0.183913916349411,0.6828286051750183,0.04141809418797493,10.931053046137094
0,0,15,3.052520751953125,2.9299588203430176,7.875823974609375,2.218770742416382,30.56640625,0.1521911919116974,2.0138299465179443,2.088346004486084,0.05541010946035385,0.6795777082443237,0.06235390156507492,10.200438424944878
0,0,16,9.48486328125,2.8211617469787598,10.41412353515625,1.4859108924865723,6.73828125,0.06107962504029274,2.157684803009033,1.6862767934799194,0.04936448484659195,0.6740707159042358,nan,nan
0,0,17,10.361480712890625,2.853137969970703,15.01007080078125,1.298317313194275,34.765625,0.08114458620548248,1.9351842403411865,1.9826273918151855,0.07811030000448227,0.6660817265510559,0.10051023960113525,8.995113767683506
0,0,18,8.440399169921875,2.720302104949951,9.853363037109375,1.241281270980835,40.33203125,0.09288093447685242,1.8436005115509033,2.2676146030426025,0.31161266565322876,0.6901538968086243,0.047405898571014404,9.214851886034012
0,0,19,5.9600830078125,2.6622443199157715,11.583709716796875,2.3991732597351074,39.16015625,0.0350906103849411,1.8943204879760742,1.575157880783081,0.19846946001052856,0.6878146529197693,0.07426772266626358,9.526538394391537
0,0,20,3.214263916015625,2.894260883331299,13.280487060546875,1.2957721948623657,0.0656290203332901,4.255662098526955
0,0,21,4.155731201171875,2.9129230976104736,6.774139404296875,2.275261163711548,40.8203125,0.12417745590209961,1.8455337285995483,1.7345829010009766,0.07553790509700775,0.6666105389595032,0.10292626917362213,9.737553060054779
0,0,22,7.0037841796875,2.8601808547973633,8.766937255859375,1.5328588485717773,57.03125,0.04180924966931343,1.8490667343139648,1.530250072479248,0.1469317078590393,0.6770592331886292,0.03718668967485428,8.67534339055419
0,0,23,5.266571044921875,2.4556097984313965,7.265472412109375,1.5352845191955566,69.62890625,0.10603054612874985,1.7550480365753174,1.2689207792282104,0.1582154631614685,0.6870446801185608,0.0322536826133728,7.998407505452633
0,0,24,4.428863525390625,2.8623764514923096,5.962371826171875,2.3567075729370117,83.0078125,0.10398818552494049,1.5618375539779663,2.0209314823150635,0.045968204736709595,0.665985643863678,0.04059769958257675,9.658392794430256
0,0,25,4.715728759765625,2.721266508102417,22.509002685546875,0.6752866506576538,86.71875,0.09020345658063889,1.4295752048492432,2.3274354934692383,0.06160646677017212,0.6644479632377625,0.0777367353439331,8.047558479011059
0,0,26,11.161041259765625,2.636195659637451,11.937713623046875,2.1404685974121094,85.7421875,0.07340852171182632,1.3752119541168213,2.1930129528045654,0.21537351608276367,0.6794730424880981,0.07298251241445541,9.38612675666809
0,0,27,15.09857177734375,2.8637351989746094,16.092681884765625,1.0144431591033936,74.51171875,0.14299681782722473,1.5961447954177856,1.723202109336853,0.20330171287059784,0.6901150345802307,0.043927840888500214,8.277866668999195
0,0,28,5.773162841796875,2.7276771068573,8.758544921875,1.3598299026489258,81.93359375,0.12224209308624268,1.5853955745697021,1.9520988464355469,0.2743845582008362,0.6771693229675293,0.0765407383441925,8.775338143110275
0,0,29,12.95166015625,2.7650656700134277,16.921234130859375,0.7378223538398743,89.2578125,0.06560230255126953,1.4192204475402832,1.6169053316116333,0.06384408473968506,0.664088785648346,0.07254239171743393,7.405091367661953
0,0,30,5.887603759765625,2.902376413345337,7.9376220703125,2.024996757507324,86.23046875,0.23066109418869019,1.3628742694854736,2.2266368865966797,0.15948858857154846,0.6735637187957764,0.03912285342812538,9.619720581918955
0,0,31,8.67462158203125,2.894467830657959,15.593719482421875,1.7338613271713257,90.72265625,0.050321608781814575,1.2706748247146606,1.6925618648529053,0.12361615151166916,0.6720348596572876,0.03800759091973305,8.475546058267355
0,0,32,12.706756591796875,2.848571538925171,18.520355224609375,1.3108341693878174,92.1875,0.09650922566652298,1.2492512464523315,1.6016579866409302,0.20153626799583435,0.6759725213050842,0.06339524686336517,8.047728203237057
0,0,33,14.703369140625,2.8749704360961914,20.69244384765625,1.8989052772521973,91.9921875,0.13316628336906433,1.2395504713058472,2.257537603378296,0.08123400062322617,0.6642047762870789,0.06520237028598785,9.214771218597889
0,0,34,12.1124267578125,2.8995728492736816,19.792938232421875,0.5350980758666992,89.453125,0.2591031789779663,1.4248433113098145,1.5614200830459595,0.22175347805023193,0.684039831161499,0.04005231335759163,7.625883121043444
0,0,35,10.350799560546875,2.775660991668701,17.50946044921875,1.458338975906372,91.9921875,0.09056279063224792,1.2261881828308105,1.2501001358032227,0.17303262650966644,0.6696345210075378,0.0900004580616951,7.733518682420254
0,0,36,8.709716796875,2.900498867034912,10.849761962890625,2.2738265991210938,88.96484375,0.12696747481822968,1.0909676551818848,2.05893611907959,0.111351378262043,0.6634048223495483,0.08332855254411697,9.309281468391418
0,0,37,6.781005859375,2.571314811706543,10.924530029296875,1.9601199626922607,87.40234375,0.1854536235332489,1.1160223484039307,2.0044708251953125,0.20619429647922516,0.6740165948867798,0.13901983201503754,8.856612294912338
0,0,38,13.13629150390625,2.9088754653930664,8.580780029296875,1.9138797521591187,nan,nan
0,0,39,7.84759521484375,2.8701400756835938,18.6920166015625,1.7029234170913696,93.75,0.09352529048919678,1.2110342979431152,1.4939724206924438,0.14047609269618988,0.6708769202232361,0.006014436949044466,8.18896295176819
0,0,40,11.823272705078125,2.836090326309204,8.876800537109375,2.4775500297546387,91.69921875,0.09333781898021698,1.1291570663452148,1.6860768795013428,0.14254634082317352,0.6689136028289795,0.06614861637353897,9.09982068091631
0,0,41,15.540313720703125,2.7809267044067383,21.1181640625,1.832881212234497,95.1171875,0.13442251086235046,1.0356262922286987,1.6656856536865234,0.04561896249651909,0.645841121673584,0.09675107896327972,8.23775353655219
0,0,42,9.218597412109375,2.6841208934783936,11.096954345703125,1.3826277256011963,0.07075278460979462,4.1375014036893845
0,0,43,9.648895263671875,2.848348617553711,6.497955322265625,1.3352725505828857,91.40625,0.19443361461162567,0.8387289047241211,1.7510325908660889,0.17645201086997986,0.6567292809486389,0.08705879002809525,7.888056360185146
0,0,44,7.19451904296875,2.9117279052734375,7.677459716796875,1.648860216140747,90.52734375,0.22034621238708496,0.8347640037536621,1.559565782546997,0.18323983252048492,0.6845497488975525,0.05552854388952255,8.098582245409489
0,0,45,2.93731689453125,2.2458434104919434,6.5582275390625,1.2453644275665283,93.65234375,0.1350214183330536,0.8073422908782959,1.5889681577682495,0.1465490311384201,0.6641037464141846,0.07972013205289841,6.912912614643574
0,0,46,6.0882568359375,2.9344992637634277,4.4219970703125,2.340421199798584,94.53125,0.09728402644395828,0.7476390600204468,1.5683356523513794,0.10898323357105255,0.659223735332489,0.09920904785394669,8.555595219135284
0,0,47,3.17535400390625,2.8745083808898926,10.649871826171875,1.5682179927825928,95.703125,0.1191505640745163,0.7598533034324646,1.7032785415649414,0.037012651562690735,0.657113254070282,0.051668308675289154,7.7708029970526695
0,0,48,14.9688720703125,2.8535079956054688,11.771392822265625,2.1259026527404785,94.140625,0.20033374428749084,0.860878050327301,1.6699159145355225,0.06356152892112732,0.6580130457878113,0.06554368138313293,8.497656613588333
0,0,49,22.75390625,2.6809730529785156,26.5533447265625,2.295910596847534,nan,nan
0,0,50,7.077789306640625,2.7945556640625,11.68365478515625,1.5713566541671753,93.1640625,0.13387824594974518,0.9066232442855835,1.3375164270401,0.09637896716594696,0.6590816974639893,0.08721686154603958,7.58660776168108
0,0,51,1.567840576171875,2.659221649169922,3.720855712890625,2.225158929824829,97.4609375,0.08854880928993225,0.838698148727417,1.3544695377349854,0.014677505008876324,0.6561073660850525,0.05999903008341789,7.896880975924432
0,0,52,8.632659912109375,2.8709142208099365,15.012359619140625,1.528761863708496,92.08984375,0.2090354561805725,0.9237799048423767,1.2435349225997925,0.20205339789390564,0.6664478778839111,0.06016089767217636,7.7046885415911674
0,0,53,5.9326171875,2.9426956176757812,19.10858154296875,1.1777336597442627,94.140625,0.20337921380996704,0.5822554230690002,1.6017898321151733,0.0673467144370079,0.645443320274353,0.14415550231933594,7.364799283444881
0,0,54,5.70831298828125,2.8537397384643555,17.0318603515625,0.8244506120681763,95.8984375,0.10343093425035477,0.63104248046875,1.4491630792617798,0.059703171253204346,0.6416274309158325,0.0984513908624649,6.661608837544918
0,0,55,15.132904052734375,2.703780174255371,14.19830322265625,0.7706738710403442,92.87109375,0.17727787792682648,0.8848245739936829,1.3603876829147339,0.09874778985977173,0.6569114923477173,0.08856594562530518,6.741169407963753
0,0,56,9.763336181640625,2.9189484119415283,11.5081787109375,1.2713394165039062,93.26171875,0.20447246730327606,0.838244616985321,1.206376314163208,0.1733618527650833,0.6574360728263855,0.0592847540974617,7.32946390658617
0,0,57,20.249176025390625,2.8797693252563477,14.508819580078125,0.938111424446106,95.3125,0.15121494233608246,0.5384271144866943,1.3545434474945068,0.08593162894248962,0.6462669372558594,0.06934154778718948,6.663606368005276
0,0,58,5.7037353515625,2.693042039871216,7.708740234375,1.4639701843261719,84.9609375,0.18905937671661377,0.9689960479736328,1.418052315711975,0.22709126770496368,0.6614291667938232,0.044138483703136444,7.665778882801533
0,0,59,10.0311279296875,2.7079787254333496,17.05780029296875,1.6532363891601562,94.7265625,0.1215793564915657,0.7650638222694397,1.7366278171539307,0.17076799273490906,0.6607899069786072,0.06285732239484787,7.878901332616806
0,0,60,14.995574951171875,2.8413400650024414,20.2362060546875,2.1786513328552246,96.09375,0.11996433138847351,0.5662374496459961,1.2849016189575195,0.055021852254867554,0.6436715126037598,0.046286143362522125,7.736074306070805
0,0,61,15.69061279296875,2.520552635192871,21.375274658203125,0.5831901431083679,0.06316227465867996,3.166905052959919
0,0,62,8.728790283203125,2.745619773864746,13.654327392578125,1.4147419929504395,95.60546875,0.07911298424005508,0.502949059009552,1.2276606559753418,0.07395376265048981,0.6494463086128235,0.07057921588420868,6.764063753187656
0,0,63,17.80853271484375,2.8570456504821777,29.111480712890625,1.3542754650115967,95.21484375,0.13766571879386902,0.5534444451332092,1.3180269002914429,0.08988817036151886,0.6413742899894714,0.06268294155597687,7.014403581619263
0,0,64,24.31488037109375,2.8208227157592773,16.674041748046875,1.0297068357467651,0.13592150807380676,3.9864510595798492
0,0,65,11.75994873046875,2.6162688732147217,22.186279296875,1.2489607334136963,98.73046875,0.048329368233680725,0.5779852867126465,1.0760936737060547,0.018698852509260178,0.6422467231750488,0.018837235867977142,6.247420746833086
0,0,66,6.598663330078125,2.2839863300323486,15.557098388671875,1.2092713117599487,91.9921875,0.18785050511360168,0.6873410940170288,1.4736957550048828,0.20223546028137207,0.656632125377655,0.07231461256742477,6.7733271941542625
0,0,67,7.143402099609375,2.895695209503174,12.33673095703125,1.7580809593200684,0.04528345912694931,4.6990596279501915
0,0,68,11.840057373046875,2.896413803100586,16.446685791015625,1.2670851945877075,94.04296875,0.1940959393978119,0.5292326211929321,1.166603684425354,0.09770587086677551,0.6468144655227661,0.04678722843527794,6.844738807529211
0,0,69,20.269012451171875,2.514537811279297,21.562957763671875,1.032266616821289,nan,nan
0,0,70,14.511871337890625,2.150169849395752,14.928436279296875,0.8862576484680176,94.140625,0.08756609261035919,0.47208771109580994,1.5560235977172852,0.14928539097309113,0.6555982828140259,0.09288877248764038,6.049877345561981
0,0,71,11.61041259765625,2.5978009700775146,19.7235107421875,0.8519867658615112,96.09375,0.13959920406341553,0.4924573600292206,1.1460516452789307,0.06695030629634857,0.6319352984428406,0.06472524255514145,5.991506792604923
0,0,72,12.56256103515625,2.634316921234131,16.14227294921875,2.364006996154785,95.8984375,0.11225508153438568,0.4842686355113983,1.1208014488220215,0.0772690623998642,0.6393076777458191,0.07345433533191681,7.505680158734322
0,0,73,13.2904052734375,2.8432750701904297,23.138427734375,0.8097656965255737,93.84765625,0.12739649415016174,0.5222001075744629,1.2667138576507568,0.13748471438884735,0.6497365236282349,0.09205489605665207,6.448627360165119
0,0,74,12.700653076171875,2.4351165294647217,12.203216552734375,2.134145975112915,96.97265625,0.029174257069826126,0.5146895051002502,1.1627941131591797,0.1618657410144806,0.6527831554412842,0.03804248571395874,7.128611762076616
0,0,75,10.410308837890625,2.6985487937927246,21.356201171875,1.0348005294799805,98.14453125,0.03405190259218216,0.3456149399280548,1.3526197671890259,0.04345602169632912,0.625468373298645,0.07506098598241806,6.20962131395936
0,0,76,12.0086669921875,2.770382881164551,13.92974853515625,1.8166552782058716,87.79296875,0.10007914155721664,0.7337533235549927,1.049827218055725,0.22286778688430786,0.6638351082801819,0.045360080897808075,7.402760818600655
0,0,77,24.37286376953125,2.8112382888793945,15.847015380859375,0.9799692034721375,nan,nan
0,0,78,12.545013427734375,2.8291525840759277,12.429046630859375,1.8539201021194458,93.75,0.10611789673566818,0.5262724161148071,1.1930556297302246,0.13566207885742188,0.6511880159378052,0.04471443220973015,7.340083155781031
0,0,79,15.988922119140625,2.7888987064361572,24.15771484375,2.7206637859344482,0.0493340864777565,5.558896578848362
0,0,80,9.410858154296875,2.902711868286133,21.66900634765625,0.8749822974205017,0.020123183727264404,3.797817349433899
0,0,81,14.801788330078125,2.8945531845092773,25.212860107421875,0.436100035905838,90.72265625,0.279981791973114,0.5540047883987427,1.2454628944396973,0.10576198250055313,0.6547776460647583,0.08101906627416611,6.251661390066147
0,0,82,15.00091552734375,2.411536693572998,15.023040771484375,1.525194764137268,97.65625,0.07202647626399994,0.32396918535232544,1.3149282932281494,0.0262942835688591,0.608173668384552,0.059238187968730927,6.341361552476883
0,0,83,13.36669921875,2.8297109603881836,23.596954345703125,1.2433128356933594,87.01171875,0.043382007628679276,1.0092573165893555,1.4808990955352783,0.0973101481795311,0.632813036441803,0.080474853515625,7.417160253971815
0,0,84,21.041107177734375,2.8710989952087402,22.745513916015625,2.1168951988220215,97.4609375,0.06575481593608856,0.3466610014438629,1.4359338283538818,0.03906882554292679,0.6295019388198853,0.08633306622505188,7.591247670352459
0,0,85,21.743011474609375,2.8623833656311035,18.389129638671875,0.6354230642318726,90.72265625,0.17886506021022797,0.6073957681655884,1.0890048742294312,0.2825182378292084,0.6717185378074646,0.08415015786886215,6.411459065973759
0,0,86,9.946441650390625,2.7889504432678223,15.374755859375,1.8500020503997803,86.03515625,0.15689662098884583,0.8165161609649658,1.4371908903121948,0.3164009749889374,0.6792758107185364,0.061773881316185,8.107006832957268
0,0,87,16.358184814453125,2.627904176712036,23.779296875,1.4121946096420288,95.703125,0.10786738991737366,0.4458109140396118,1.3069534301757812,0.130133718252182,0.6393531560897827,0.09951943904161453,6.769736833870411
0,0,88,18.67828369140625,2.8503541946411133,21.692657470703125,0.888283908367157,92.7734375,0.14012980461120605,0.5816019773483276,1.283549427986145,0.1760530024766922,0.6584194898605347,0.05435417965054512,6.632745984941721
0,0,89,12.841796875,2.684213638305664,17.5048828125,1.7741788625717163,91.015625,0.18010401725769043,0.6356015205383301,1.204689383506775,0.2918393015861511,0.6667882800102234,0.0668025091290474,7.504217512905598
0,0,90,9.64508056640625,2.887234926223755,16.725921630859375,1.3463730812072754,0.15378183126449585,4.387389838695526
0,0,91,24.9786376953125,2.7216596603393555,21.54693603515625,0.3958665430545807,91.89453125,0.14796869456768036,0.6728423237800598,1.2852675914764404,0.09653220325708389,0.6336936950683594,0.05725973844528198,6.011090449988842
0,0,92,25.0640869140625,2.6730313301086426,22.908782958984375,1.6715044975280762,94.62890625,0.08469001203775406,0.4956554174423218,1.2118101119995117,0.14541028439998627,0.6377615332603455,0.1106143519282341,7.030477538704872
0,0,93,15.558624267578125,2.8769564628601074,21.630096435546875,0.6316571831703186,95.60546875,0.11014208942651749,0.5144135355949402,1.1876952648162842,0.16134560108184814,0.641329288482666,0.03001115284860134,6.153550578281283
0,0,94,23.354339599609375,2.6986193656921387,25.78277587890625,1.1222120523452759,94.23828125,0.10797715187072754,0.46085187792778015,1.2393513917922974,0.12107296288013458,0.6431434750556946,0.03930596634745598,6.432534243911505
0,0,95,17.8466796875,2.6947293281555176,12.09259033203125,1.7668116092681885,0.05809318274259567,4.519634120166302
0,0,96,11.03973388671875,2.7772819995880127,18.264007568359375,1.9184144735336304,92.67578125,0.13493433594703674,0.4922909438610077,1.0812208652496338,0.19192653894424438,0.6659590601921082,0.04676898941397667,7.3087972067296505
0,0,97,22.137451171875,2.880662202835083,19.35272216796875,2.114001512527466,94.43359375,0.11115515977144241,0.453318327665329,1.3761762380599976,0.12570953369140625,0.6397456526756287,0.030695166438817978,7.731463793665171
0,0,98,20.880126953125,2.8099660873413086,30.3314208984375,0.9425023794174194,0.11688167601823807,3.869350142776966
0,0,99,17.7215576171875,2.825900077819824,19.23675537109375,1.0720789432525635,94.140625,0.1577586680650711,0.4270043969154358,1.2055938243865967,0.08294079452753067,0.6279504299163818,0.0465872660279274,6.445814400911331
